date,region,price_type,price_per_sqm,n_regions
2021-03-01,portalegre,sale,634,1
2021-03-01,porto,rental,9.9,1
2021-03-01,porto,sale,2136,1
2021-03-01,portugal,rental,11,1
2021-03-01,portugal,sale,2136,1
2021-03-01,santarem,rental,5,1
2021-03-01,santarem,sale,796,1
2021-03-01,setubal,rental,8.4,1
2021-03-01,setubal,sale,1744,1
2021-03-01,viana-do-castelo,rental,5.2,1
2021-03-01,viana-do-castelo,sale,1034,1
2021-03-01,vila-real,rental,4.9,1
2021-03-01,vila-real,sale,852,1
2021-03-01,viseu,rental,5.1,1
2021-03-01,viseu,sale,856,1
2021-04-01,aveiro,rental,6.8,1
2021-04-01,aveiro,sale,1280,1
2021-04-01,azores,rental,7.6,1
2021-04-01,azores,sale,977.5,4
2021-04-01,beja,sale,768,1
2021-04-01,braga,rental,6,1
2021-04-01,braga,sale,1124,1
2021-04-01,braganca,sale,765,1
2021-04-01,castelo-branco,rental,4.9,1
2021-04-01,castelo-branco,sale,717,1
2021-04-01,coimbra,rental,7,1
2021-04-01,coimbra,sale,1186,1
2021-04-01,evora,rental,7.9,1
2021-04-01,evora,sale,905,1
2021-04-01,faro,rental,9.1,1
2021-04-01,faro,sale,2368,1
2021-04-01,guarda,sale,1172,1
2021-04-01,leiria,rental,5.7,1
2021-04-01,leiria,sale,1172,1
2021-04-01,lisboa,rental,12.8,1
2021-04-01,lisboa,sale,3413,1
2021-04-01,madeira,rental,8.1,1
2021-04-01,madeira,sale,1562,2
2021-04-01,portalegre,sale,619,1
2021-04-01,porto,rental,9.8,1
2021-04-01,porto,sale,2153,1
2021-04-01,portugal,rental,10.9,1
2021-04-01,portugal,sale,2153,1
2021-04-01,santarem,rental,4.8,1
2021-04-01,santarem,sale,796,1
2021-04-01,setubal,rental,8.4,1
2021-04-01,setubal,sale,1767,1
2021-04-01,viana-do-castelo,rental,5.4,1
2021-04-01,viana-do-castelo,sale,1032,1
2021-04-01,vila-real,rental,4.5,1
2021-04-01,vila-real,sale,849,1
2021-04-01,viseu,rental,5.1,1
2021-04-01,viseu,sale,867,1
2021-05-01,aveiro,rental,6.8,1
2021-05-01,aveiro,sale,1298,1
2021-05-01,azores,rental,7.4,1
2021-05-01,azores,sale,936.75,4
2021-05-01,beja,sale,771,1
2021-05-01,braga,rental,5.9,1
2021-05-01,braga,sale,1125,1
2021-05-01,braganca,sale,738,1
2021-05-01,castelo-branco,rental,5,1
2021-05-01,castelo-branco,sale,715,1
2021-05-01,coimbra,rental,7,1
2021-05-01,coimbra,sale,1204,1
2021-05-01,evora,rental,7.2,1
2021-05-01,evora,sale,931,1
2021-05-01,faro,rental,9.2,1
2021-05-01,faro,sale,2372,1
2021-05-01,guarda,sale,1188,1
2021-05-01,leiria,rental,5.7,1
2021-05-01,leiria,sale,1188,1
2021-05-01,lisboa,rental,12.8,1
2021-05-01,lisboa,sale,3414,1
2021-05-01,madeira,rental,7.9,1
2021-05-01,madeira,sale,1557,2
2021-05-01,portalegre,sale,614,1
2021-05-01,porto,rental,9.9,1
2021-05-01,porto,sale,2183,1
2021-05-01,portugal,rental,10.9,1
2021-05-01,portugal,sale,2159,1
2021-05-01,santarem,rental,5.1,1
2021-05-01,santarem,sale,799,1
2021-05-01,setubal,rental,8.5,1
2021-05-01,setubal,sale,1791,1
2021-05-01,viana-do-castelo,rental,5,1
2021-05-01,viana-do-castelo,sale,1040,1
2021-05-01,vila-real,rental,4.3,1
2021-05-01,vila-real,sale,867,1
2021-05-01,viseu,rental,5.3,1
2021-05-01,viseu,sale,841,1
2021-06-01,aveiro,rental,6.8,1
2021-06-01,aveiro,sale,1311,1
2021-06-01,azores,rental,7,1
2021-06-01,azores,sale,954.75,4
2021-06-01,beja,sale,781,1
2021-06-01,braga,rental,6,1
2021-06-01,braga,sale,1134,1
2021-06-01,braganca,sale,744,1
2021-06-01,castelo-branco,rental,5,1
2021-06-01,castelo-branco,sale,707,1
2021-06-01,coimbra,rental,7,1
2021-06-01,coimbra,sale,1211,1
2021-06-01,evora,rental,7.8,1
2021-06-01,evora,sale,955,1
2021-06-01,faro,rental,9.4,1
2021-06-01,faro,sale,2400,1
2021-06-01,guarda,sale,1195,1
2021-06-01,leiria,rental,5.7,1
2021-06-01,leiria,sale,1195,1
2021-06-01,lisboa,rental,12.8,1
2021-06-01,lisboa,sale,3449,1
2021-06-01,madeira,rental,7.8,1
2021-06-01,madeira,sale,1570,2
2021-06-01,portalegre,sale,608,1
2021-06-01,porto,rental,9.9,1
2021-06-01,porto,sale,2222,1
2021-06-01,portugal,rental,11,1
2021-06-01,portugal,sale,2180,1
2021-06-01,santarem,rental,5,1
2021-06-01,santarem,sale,805,1
2021-06-01,setubal,rental,8.5,1
2021-06-01,setubal,sale,1812,1
2021-06-01,viana-do-castelo,rental,5.3,1
2021-06-01,viana-do-castelo,sale,1051,1
2021-06-01,vila-real,rental,4.6,1
2021-06-01,vila-real,sale,864,1
2021-06-01,viseu,rental,5.4,1
2021-06-01,viseu,sale,844,1
2021-07-01,aveiro,rental,6.7,1
2021-07-01,aveiro,sale,1328,1
2021-07-01,azores,rental,6.8,1
2021-07-01,azores,sale,978,4
2021-07-01,beja,sale,786,1
2021-07-01,braga,rental,6.1,1
2021-07-01,braga,sale,1144,1
2021-07-01,braganca,sale,746,1
2021-07-01,castelo-branco,rental,5.1,1
2021-07-01,castelo-branco,sale,721,1
2021-07-01,coimbra,rental,7,1
2021-07-01,coimbra,sale,1201,1
2021-07-01,evora,rental,8.2,1
2021-07-01,evora,sale,977,1
2021-07-01,faro,rental,9.6,1
2021-07-01,faro,sale,2434,1
2021-07-01,guarda,sale,1206,1
2021-07-01,leiria,rental,5.9,1
2021-07-01,leiria,sale,1206,1
2021-07-01,lisboa,rental,12.7,1
2021-07-01,lisboa,sale,3497,1
2021-07-01,madeira,rental,7.9,1
2021-07-01,madeira,sale,1577.5,2
2021-07-01,portalegre,sale,602,1
2021-07-01,porto,rental,9.9,1
2021-07-01,porto,sale,2231,1
2021-07-01,portugal,rental,10.9,1
2021-07-01,portugal,sale,2205,1
2021-07-01,santarem,rental,5.1,1
2021-07-01,santarem,sale,813,1
2021-07-01,setubal,rental,8.5,1
2021-07-01,setubal,sale,1829,1
2021-07-01,viana-do-castelo,rental,5.4,1
2021-07-01,viana-do-castelo,sale,1073,1
2021-07-01,vila-real,rental,4.6,1
2021-07-01,vila-real,sale,909,1
2021-07-01,viseu,rental,5.3,1
2021-07-01,viseu,sale,832,1
2021-08-01,aveiro,rental,6.7,1
2021-08-01,aveiro,sale,1342,1
2021-08-01,azores,rental,7,1
2021-08-01,azores,sale,971.75,4
2021-08-01,beja,sale,794,1
2021-08-01,braga,rental,6,1
2021-08-01,braga,sale,1148,1
2021-08-01,braganca,sale,744,1
2021-08-01,castelo-branco,rental,5.3,1
2021-08-01,castelo-branco,sale,735,1
2021-08-01,coimbra,rental,7.1,1
2021-08-01,coimbra,sale,1180,1
2021-08-01,evora,rental,7.6,1
2021-08-01,evora,sale,995,1
2021-08-01,faro,rental,9.7,1
2021-08-01,faro,sale,2465,1
2021-08-01,guarda,sale,1227,1
2021-08-01,leiria,rental,6,1
2021-08-01,leiria,sale,1227,1
2021-08-01,lisboa,rental,12.7,1
2021-08-01,lisboa,sale,3536,1
2021-08-01,madeira,rental,8,1
2021-08-01,madeira,sale,1594.5,2
2021-08-01,portalegre,sale,597,1
2021-08-01,porto,rental,10,1
2021-08-01,porto,sale,2243,1
2021-08-01,portugal,rental,10.9,1
2021-08-01,portugal,sale,2224,1
2021-08-01,santarem,rental,5.1,1
2021-08-01,santarem,sale,831,1
2021-08-01,setubal,rental,8.5,1
2021-08-01,setubal,sale,1866,1
2021-08-01,viana-do-castelo,rental,5.8,1
2021-08-01,viana-do-castelo,sale,1067,1
2021-08-01,vila-real,rental,4.7,1
2021-08-01,vila-real,sale,921,1
2021-08-01,viseu,rental,5,1
2021-08-01,viseu,sale,840,1
2021-09-01,aveiro,rental,6.8,1
2021-09-01,aveiro,sale,1363,1
2021-09-01,azores,rental,7.3,1
2021-09-01,azores,sale,926.2,5
2021-09-01,beja,sale,815,1
2021-09-01,braga,rental,6.1,1
2021-09-01,braga,sale,1160,1
2021-09-01,braganca,sale,758,1
2021-09-01,castelo-branco,rental,6,1
2021-09-01,castelo-branco,sale,726,1
2021-09-01,coimbra,rental,7,1
2021-09-01,coimbra,sale,1175,1
2021-09-01,evora,rental,7.8,1
2021-09-01,evora,sale,987,1
2021-09-01,faro,rental,9.7,1
2021-09-01,faro,sale,2508,1
2021-09-01,guarda,sale,1230,1
2021-09-01,leiria,rental,6,1
2021-09-01,leiria,sale,1230,1
2021-09-01,lisboa,rental,12.7,1
2021-09-01,lisboa,sale,3564,1
2021-09-01,madeira,rental,8.1,1
2021-09-01,madeira,sale,1613.5,2
2021-09-01,portalegre,sale,597,1
2021-09-01,porto,rental,9.9,1
2021-09-01,porto,sale,2243,1
2021-09-01,portugal,rental,10.8,1
2021-09-01,portugal,sale,2230,1
2021-09-01,santarem,rental,5.2,1
2021-09-01,santarem,sale,835,1
2021-09-01,setubal,rental,8.6,1
2021-09-01,setubal,sale,1869,1
2021-09-01,viana-do-castelo,rental,6.2,1
2021-09-01,viana-do-castelo,sale,1063,1
2021-09-01,vila-real,rental,4.8,1
2021-09-01,vila-real,sale,919,1
2021-09-01,viseu,rental,4.7,1
2021-09-01,viseu,sale,860,1
2021-10-01,aveiro,rental,6.9,1
2021-10-01,aveiro,sale,1361,1
2021-10-01,azores,rental,6.2,1
2021-10-01,azores,sale,975,4
2021-10-01,beja,sale,809,1
2021-10-01,braga,rental,6.3,1
2021-10-01,braga,sale,1184,1
2021-10-01,braganca,sale,762,1
2021-10-01,castelo-branco,rental,5.9,1
2021-10-01,castelo-branco,sale,716,1
2021-10-01,coimbra,rental,6.9,1
2021-10-01,coimbra,sale,1179,1
2021-10-01,evora,rental,8.1,1
2021-10-01,evora,sale,1045,1
2021-10-01,faro,rental,9.8,1
2021-10-01,faro,sale,2544,1
2021-10-01,guarda,sale,1237,1
2021-10-01,leiria,rental,6.1,1
2021-10-01,leiria,sale,1237,1
2021-10-01,lisboa,rental,12.7,1
2021-10-01,lisboa,sale,3615,1
2021-10-01,madeira,rental,8.2,1
2021-10-01,madeira,sale,1645.5,2
2021-10-01,portalegre,sale,596,1
2021-10-01,porto,rental,9.8,1
2021-10-01,porto,sale,2251,1
2021-10-01,portugal,rental,10.8,1
2021-10-01,portugal,sale,2256,1
2021-10-01,santarem,rental,5.1,1
2021-10-01,santarem,sale,839,1
2021-10-01,setubal,rental,8.8,1
2021-10-01,setubal,sale,1897,1
2021-10-01,viana-do-castelo,rental,5.8,1
2021-10-01,viana-do-castelo,sale,1068,1
2021-10-01,vila-real,rental,4.6,1
2021-10-01,vila-real,sale,925,1
2021-10-01,viseu,rental,4.7,1
2021-10-01,viseu,sale,876,1
2021-11-01,aveiro,rental,6.7,1
2021-11-01,aveiro,sale,1363,1
2021-11-01,azores,rental,6.5,1
2021-11-01,azores,sale,981.25,4
2021-11-01,beja,sale,819,1
2021-11-01,braga,rental,6.3,1
2021-11-01,braga,sale,1196,1
2021-11-01,braganca,sale,770,1
2021-11-01,castelo-branco,rental,5.9,1
2021-11-01,castelo-branco,sale,723,1
2021-11-01,coimbra,rental,6.8,1
2021-11-01,coimbra,sale,1189,1
2021-11-01,evora,rental,7.6,1
2021-11-01,evora,sale,1046,1
2021-11-01,faro,rental,9.8,1
2021-11-01,faro,sale,2564,1
2021-11-01,guarda,sale,1244,1
2021-11-01,leiria,rental,6.1,1
2021-11-01,leiria,sale,1244,1
2021-11-01,lisboa,rental,12.7,1
2021-11-01,lisboa,sale,3666,1
2021-11-01,madeira,rental,8.2,1
2021-11-01,madeira,sale,1662.5,2
2021-11-01,portalegre,sale,601,1
2021-11-01,porto,rental,9.8,1
2021-11-01,porto,sale,2272,1
2021-11-01,portugal,rental,10.7,1
2021-11-01,portugal,sale,2285,1
2021-11-01,santarem,rental,5,1
2021-11-01,santarem,sale,846,1
2021-11-01,setubal,rental,8.7,1
2021-11-01,setubal,sale,1924,1
2021-11-01,viana-do-castelo,rental,5.7,1
2021-11-01,viana-do-castelo,sale,1072,1
2021-11-01,vila-real,rental,4.7,1
2021-11-01,vila-real,sale,914,1
2021-11-01,viseu,rental,4.7,1
2021-11-01,viseu,sale,880,1
2021-12-01,aveiro,rental,6.7,1
2021-12-01,aveiro,sale,1385,1
2021-12-01,azores,rental,6.7,1
2021-12-01,azores,sale,1115.6,5
2021-12-01,beja,sale,841,1
2021-12-01,braga,rental,6.3,1
2021-12-01,braga,sale,1216,1
2021-12-01,braganca,sale,779,1
2021-12-01,castelo-branco,rental,5.8,1
2021-12-01,castelo-branco,sale,723,1
2021-12-01,coimbra,rental,7,1
2021-12-01,coimbra,sale,1200,1
2021-12-01,evora,sale,1044,1
2021-12-01,faro,rental,9.7,1
2021-12-01,faro,sale,2579,1
2021-12-01,guarda,sale,1246,1
2021-12-01,leiria,rental,6.2,1
2021-12-01,leiria,sale,1246,1
2021-12-01,lisboa,rental,12.7,1
2021-12-01,lisboa,sale,3689,1
2021-12-01,madeira,rental,8.6,1
2021-12-01,madeira,sale,1657,2
2021-12-01,portalegre,sale,606,1
2021-12-01,porto,rental,9.8,1
2021-12-01,porto,sale,2281,1
2021-12-01,portugal,rental,10.7,1
2021-12-01,portugal,sale,2292,1
2021-12-01,santarem,rental,5,1
2021-12-01,santarem,sale,840,1
2021-12-01,setubal,rental,8.8,1
2021-12-01,setubal,sale,1948,1
2021-12-01,viana-do-castelo,rental,6,1
2021-12-01,viana-do-castelo,sale,1075,1
2021-12-01,vila-real,rental,4.6,1
2021-12-01,vila-real,sale,901,1
2021-12-01,viseu,rental,4.7,1
2021-12-01,viseu,sale,868,1
2022-01-01,aveiro,rental,7,1
2022-01-01,aveiro,sale,1410,1
2022-01-01,azores,sale,1062.6666666666667,6
2022-01-01,beja,sale,833,1
2022-01-01,braga,rental,6.3,1
2022-01-01,braga,sale,1239,1
2022-01-01,braganca,sale,783,1
2022-01-01,castelo-branco,rental,5.8,1
2022-01-01,castelo-branco,sale,710,1
2022-01-01,coimbra,rental,7,1
2022-01-01,coimbra,sale,1201,1
2022-01-01,evora,sale,1028,1
2022-01-01,faro,rental,9.9,1
2022-01-01,faro,sale,2601,1
2022-01-01,guarda,sale,1259,1
2022-01-01,leiria,rental,6.3,1
2022-01-01,leiria,sale,1259,1
2022-01-01,lisboa,rental,12.8,1
2022-01-01,lisboa,sale,3677,1
2022-01-01,madeira,rental,9.2,1
2022-01-01,madeira,sale,1667.5,2
2022-01-01,portalegre,sale,607,1
2022-01-01,porto,rental,9.8,1
2022-01-01,porto,sale,2285,1
2022-01-01,portugal,rental,10.8,1
2022-01-01,portugal,sale,2279,1
2022-01-01,santarem,rental,5.3,1
2022-01-01,santarem,sale,845,1
2022-01-01,setubal,rental,9,1
2022-01-01,setubal,sale,1970,1
2022-01-01,viana-do-castelo,rental,5.9,1
2022-01-01,viana-do-castelo,sale,1080,1
2022-01-01,vila-real,rental,4.7,1
2022-01-01,vila-real,sale,900,1
2022-01-01,viseu,rental,4.9,1
2022-01-01,viseu,sale,876,1
2022-02-01,aveiro,rental,7,1
2022-02-01,aveiro,sale,1426,1
2022-02-01,azores,rental,7.1,1
2022-02-01,azores,sale,1097,5
2022-02-01,beja,sale,841,1
2022-02-01,braga,rental,6.6,1
2022-02-01,braga,sale,1242,1
2022-02-01,braganca,sale,764,1
2022-02-01,castelo-branco,rental,5.7,1
2022-02-01,castelo-branco,sale,708,1
2022-02-01,coimbra,rental,7.4,1
2022-02-01,coimbra,sale,1196,1
2022-02-01,evora,sale,1064,1
2022-02-01,faro,rental,9.8,1
2022-02-01,faro,sale,2643,1
2022-02-01,guarda,sale,1260,1
2022-02-01,leiria,rental,6.3,1
2022-02-01,leiria,sale,1260,1
2022-02-01,lisboa,rental,13,1
2022-02-01,lisboa,sale,3719,1
2022-02-01,madeira,rental,9.2,1
2022-02-01,madeira,sale,1680.5,2
2022-02-01,portalegre,sale,602,1
2022-02-01,porto,rental,9.9,1
2022-02-01,porto,sale,2304,1
2022-02-01,portugal,rental,10.9,1
2022-02-01,portugal,sale,2295,1
2022-02-01,santarem,rental,5.2,1
2022-02-01,santarem,sale,843,1
2022-02-01,setubal,rental,8.9,1
2022-02-01,setubal,sale,1985,1
2022-02-01,viana-do-castelo,rental,5.9,1
2022-02-01,viana-do-castelo,sale,1093,1
2022-02-01,vila-real,rental,4.4,1
2022-02-01,vila-real,sale,914,1
2022-02-01,viseu,rental,5,1
2022-02-01,viseu,sale,880,1
2022-03-01,aveiro,rental,6.9,1
2022-03-01,aveiro,sale,1417,1
2022-03-01,azores,rental,7.2,1
2022-03-01,azores,sale,1093.6,5
2022-03-01,beja,sale,830,1
2022-03-01,braga,rental,6.7,1
2022-03-01,braga,sale,1257,1
2022-03-01,braganca,sale,779,1
2022-03-01,castelo-branco,rental,5.5,1
2022-03-01,castelo-branco,sale,702,1
2022-03-01,coimbra,rental,7.4,1
2022-03-01,coimbra,sale,1210,1
2022-03-01,evora,sale,1082,1
2022-03-01,faro,rental,10,1
2022-03-01,faro,sale,2664,1
2022-03-01,guarda,sale,1276,1
2022-03-01,leiria,rental,6.5,1
2022-03-01,leiria,sale,1276,1
2022-03-01,lisboa,rental,13,1
2022-03-01,lisboa,sale,3756,1
2022-03-01,madeira,rental,9.5,1
2022-03-01,madeira,sale,1730.5,2
2022-03-01,portalegre,sale,584,1
2022-03-01,porto,rental,10,1
2022-03-01,porto,sale,2326,1
2022-03-01,portugal,rental,11,1
2022-03-01,portugal,sale,2315,1
2022-03-01,santarem,rental,5.3,1
2022-03-01,santarem,sale,854,1
2022-03-01,setubal,rental,9,1
2022-03-01,setubal,sale,2007,1
2022-03-01,viana-do-castelo,rental,6.3,1
2022-03-01,viana-do-castelo,sale,1087,1
2022-03-01,vila-real,rental,4.5,1
2022-03-01,vila-real,sale,917,1
2022-03-01,viseu,rental,5,1
2022-03-01,viseu,sale,879,1
2022-04-01,aveiro,rental,6.9,1
2022-04-01,aveiro,sale,1467,1
2022-04-01,azores,rental,7,1
2022-04-01,azores,sale,1100.4,5
2022-04-01,beja,sale,822,1
2022-04-01,braga,rental,6.8,1
2022-04-01,braga,sale,1266,1
2022-04-01,braganca,sale,790,1
2022-04-01,castelo-branco,rental,5.3,1
2022-04-01,castelo-branco,sale,694,1
2022-04-01,coimbra,rental,7.4,1
2022-04-01,coimbra,sale,1210,1
2022-04-01,evora,sale,1087,1
2022-04-01,faro,rental,10.4,1
2022-04-01,faro,sale,2694,1
2022-04-01,guarda,sale,1307,1
2022-04-01,leiria,rental,6.6,1
2022-04-01,leiria,sale,1307,1
2022-04-01,lisboa,rental,13.2,1
2022-04-01,lisboa,sale,3744,1
2022-04-01,madeira,rental,9.6,1
2022-04-01,madeira,sale,1778.5,2
2022-04-01,portalegre,sale,587,1
2022-04-01,porto,rental,9.9,1
2022-04-01,porto,sale,2337,1
2022-04-01,portugal,rental,11.1,1
2022-04-01,portugal,sale,2319,1
2022-04-01,santarem,rental,5.5,1
2022-04-01,santarem,sale,861,1
2022-04-01,setubal,rental,9,1
2022-04-01,setubal,sale,2029,1
2022-04-01,viana-do-castelo,rental,6.2,1
2022-04-01,viana-do-castelo,sale,1097,1
2022-04-01,vila-real,rental,4.3,1
2022-04-01,vila-real,sale,866,1
2022-04-01,viseu,rental,5.2,1
2022-04-01,viseu,sale,871,1
2022-05-01,aveiro,rental,6.8,1
2022-05-01,aveiro,sale,1514,1
2022-05-01,azores,rental,6.9,1
2022-05-01,azores,sale,1056.6666666666667,6
2022-05-01,beja,sale,837,1
2022-05-01,braga,rental,6.7,1
2022-05-01,braga,sale,1306,1
2022-05-01,braganca,sale,790,1
2022-05-01,castelo-branco,rental,5.4,1
2022-05-01,castelo-branco,sale,702,1
2022-05-01,coimbra,rental,7.2,1
2022-05-01,coimbra,sale,1206,1
2022-05-01,evora,sale,1026,1
2022-05-01,faro,rental,10.9,1
2022-05-01,faro,sale,2726,1
2022-05-01,guarda,sale,1334,1
2022-05-01,leiria,rental,6.8,1
2022-05-01,leiria,sale,1334,1
2022-05-01,lisboa,rental,13.4,1
2022-05-01,lisboa,sale,3784,1
2022-05-01,madeira,rental,9.8,1
2022-05-01,madeira,sale,1813,2
2022-05-01,portalegre,sale,616,1
2022-05-01,porto,rental,10,1
2022-05-01,porto,sale,2338,1
2022-05-01,portugal,rental,11.2,1
2022-05-01,portugal,sale,2333,1
2022-05-01,santarem,rental,5.7,1
2022-05-01,santarem,sale,877,1
2022-05-01,setubal,rental,9,1
2022-05-01,setubal,sale,2065,1
2022-05-01,viana-do-castelo,rental,6.2,1
2022-05-01,viana-do-castelo,sale,1110,1
2022-05-01,vila-real,rental,4.4,1
2022-05-01,vila-real,sale,868,1
2022-05-01,viseu,rental,5.1,1
2022-05-01,viseu,sale,896,1
2022-06-01,aveiro,rental,7.1,1
2022-06-01,aveiro,sale,1523,1
2022-06-01,azores,sale,1070.5,6
2022-06-01,beja,sale,823,1
2022-06-01,braga,rental,6.7,1
2022-06-01,braga,sale,1341,1
2022-06-01,braganca,sale,782,1
2022-06-01,castelo-branco,rental,5.6,1
2022-06-01,castelo-branco,sale,706,1
2022-06-01,coimbra,rental,7,1
2022-06-01,coimbra,sale,1199,1
2022-06-01,evora,rental,8.5,1
2022-06-01,evora,sale,1051,1
2022-06-01,faro,rental,11.6,1
2022-06-01,faro,sale,2767,1
2022-06-01,guarda,sale,1367,1
2022-06-01,leiria,rental,7.1,1
2022-06-01,leiria,sale,1367,1
2022-06-01,lisboa,rental,13.6,1
2022-06-01,lisboa,sale,3810,1
2022-06-01,madeira,rental,10.3,1
2022-06-01,madeira,sale,1839.5,2
2022-06-01,portalegre,sale,622,1
2022-06-01,porto,rental,10.1,1
2022-06-01,porto,sale,2352,1
2022-06-01,portugal,rental,11.3,1
2022-06-01,portugal,sale,2349,1
2022-06-01,santarem,rental,5.9,1
2022-06-01,santarem,sale,908,1
2022-06-01,setubal,rental,9.2,1
2022-06-01,setubal,sale,2108,1
2022-06-01,viana-do-castelo,rental,6.3,1
2022-06-01,viana-do-castelo,sale,1147,1
2022-06-01,vila-real,rental,4.2,1
2022-06-01,vila-real,sale,867,1
2022-06-01,viseu,rental,5.2,1
2022-06-01,viseu,sale,889,1
2022-07-01,aveiro,rental,7.2,1
2022-07-01,aveiro,sale,1536,1
2022-07-01,azores,sale,1126,6
2022-07-01,beja,sale,861,1
2022-07-01,braga,rental,6.9,1
2022-07-01,braga,sale,1362,1
2022-07-01,braganca,sale,811,1
2022-07-01,castelo-branco,rental,6,1
2022-07-01,castelo-branco,sale,726,1
2022-07-01,coimbra,rental,7.3,1
2022-07-01,coimbra,sale,1197,1
2022-07-01,evora,sale,1053,1
2022-07-01,faro,rental,11.5,1
2022-07-01,faro,sale,2796,1
2022-07-01,guarda,sale,1373,1
2022-07-01,leiria,rental,7.1,1
2022-07-01,leiria,sale,1373,1
2022-07-01,lisboa,rental,13.8,1
2022-07-01,lisboa,sale,3811,1
2022-07-01,madeira,rental,10.9,1
2022-07-01,madeira,sale,1865.5,2
2022-07-01,portalegre,sale,636,1
2022-07-01,porto,rental,10.1,1
2022-07-01,porto,sale,2345,1
2022-07-01,portugal,rental,11.4,1
2022-07-01,portugal,sale,2352,1
2022-07-01,santarem,rental,6,1
2022-07-01,santarem,sale,922,1
2022-07-01,setubal,rental,9.4,1
2022-07-01,setubal,sale,2154,1
2022-07-01,viana-do-castelo,rental,6.8,1
2022-07-01,viana-do-castelo,sale,1149,1
2022-07-01,vila-real,rental,4.9,1
2022-07-01,vila-real,sale,856,1
2022-07-01,viseu,rental,5.1,1
2022-07-01,viseu,sale,894,1
2022-08-01,aveiro,rental,7.4,1
2022-08-01,aveiro,sale,1585,1
2022-08-01,azores,sale,1129.5,6
2022-08-01,beja,sale,854,1
2022-08-01,braga,rental,7.2,1
2022-08-01,braga,sale,1377,1
2022-08-01,braganca,sale,813,1
2022-08-01,castelo-branco,rental,6.1,1
2022-08-01,castelo-branco,sale,720,1
2022-08-01,coimbra,rental,7.4,1
2022-08-01,coimbra,sale,1200,1
2022-08-01,evora,sale,1047,1
2022-08-01,faro,rental,11.5,1
2022-08-01,faro,sale,2831,1
2022-08-01,guarda,sale,1378,1
2022-08-01,leiria,rental,7.5,1
2022-08-01,leiria,sale,1378,1
2022-08-01,lisboa,rental,14.2,1
2022-08-01,lisboa,sale,3820,1
2022-08-01,madeira,rental,10.5,1
2022-08-01,madeira,sale,1908.5,2
2022-08-01,portalegre,sale,644,1
2022-08-01,porto,rental,10.2,1
2022-08-01,porto,sale,2383,1
2022-08-01,portugal,rental,11.6,1
2022-08-01,portugal,sale,2367,1
2022-08-01,santarem,rental,5.9,1
2022-08-01,santarem,sale,936,1
2022-08-01,setubal,rental,9.5,1
2022-08-01,setubal,sale,2183,1
2022-08-01,viana-do-castelo,rental,7.6,1
2022-08-01,viana-do-castelo,sale,1166,1
2022-08-01,vila-real,rental,5.1,1
2022-08-01,vila-real,sale,902,1
2022-08-01,viseu,rental,5.4,1
2022-08-01,viseu,sale,902,1
2022-09-01,aveiro,rental,7.2,1
2022-09-01,aveiro,sale,1619,1
2022-09-01,azores,sale,1144.1666666666667,6
2022-09-01,beja,sale,886,1
2022-09-01,braga,rental,7,1
2022-09-01,braga,sale,1382,1
2022-09-01,braganca,sale,821,1
2022-09-01,castelo-branco,rental,6.3,1
2022-09-01,castelo-branco,sale,712,1
2022-09-01,coimbra,rental,7.7,1
2022-09-01,coimbra,sale,1220,1
2022-09-01,evora,sale,1123,1
2022-09-01,faro,rental,11.4,1
2022-09-01,faro,sale,2890,1
2022-09-01,guarda,sale,1372,1
2022-09-01,leiria,rental,7.2,1
2022-09-01,leiria,sale,1372,1
2022-09-01,lisboa,rental,14.6,1
2022-09-01,lisboa,sale,3775,1
2022-09-01,madeira,rental,10.5,1
2022-09-01,madeira,sale,1922.5,2
2022-09-01,portalegre,sale,642,1
2022-09-01,porto,rental,10.5,1
2022-09-01,porto,sale,2398,1
2022-09-01,portugal,rental,11.8,1
2022-09-01,portugal,sale,2363,1
2022-09-01,santarem,rental,6,1
2022-09-01,santarem,sale,953,1
2022-09-01,setubal,rental,9.5,1
2022-09-01,setubal,sale,2210,1
2022-09-01,viana-do-castelo,rental,7.8,1
2022-09-01,viana-do-castelo,sale,1181,1
2022-09-01,vila-real,rental,5.5,1
2022-09-01,vila-real,sale,927,1
2022-09-01,viseu,rental,5.4,1
2022-09-01,viseu,sale,913,1
2022-10-01,aveiro,rental,7.8,1
2022-10-01,aveiro,sale,1628,1
2022-10-01,azores,sale,1142.8333333333333,6
2022-10-01,beja,sale,925,1
2022-10-01,braga,rental,6.9,1
2022-10-01,braga,sale,1380,1
2022-10-01,braganca,sale,847,1
2022-10-01,castelo-branco,rental,5.6,1
2022-10-01,castelo-branco,sale,709,1
2022-10-01,coimbra,rental,7.9,1
2022-10-01,coimbra,sale,1261,1
2022-10-01,evora,rental,8.6,1
2022-10-01,evora,sale,1137,1
2022-10-01,faro,rental,11.1,1
2022-10-01,faro,sale,2957,1
2022-10-01,guarda,sale,1383,1
2022-10-01,leiria,rental,7.5,1
2022-10-01,leiria,sale,1383,1
2022-10-01,lisboa,rental,15.3,1
2022-10-01,lisboa,sale,3787,1
2022-10-01,madeira,rental,11,1
2022-10-01,madeira,sale,1958,2
2022-10-01,portalegre,rental,5,1
2022-10-01,portalegre,sale,639,1
2022-10-01,porto,rental,10.9,1
2022-10-01,porto,sale,2399,1
2022-10-01,portugal,rental,12.1,1
2022-10-01,portugal,sale,2386,1
