date,region,price_type,price_per_sqm
2017-07-01,coimbra,sale,994
2017-06-01,coimbra,sale,991
2017-05-01,coimbra,sale,982
2017-04-01,coimbra,sale,969
2017-03-01,coimbra,sale,972
2017-02-01,coimbra,sale,965
2017-01-01,coimbra,sale,1016
2016-12-01,coimbra,sale,1006
2016-11-01,coimbra,sale,1010
2016-10-01,coimbra,sale,1013
2016-09-01,coimbra,sale,1014
2016-08-01,coimbra,sale,1047
2016-07-01,coimbra,sale,1088
2016-06-01,coimbra,sale,1085
2016-05-01,coimbra,sale,1048
2016-04-01,coimbra,sale,1052
2016-03-01,coimbra,sale,1070
2016-02-01,coimbra,sale,1077
2016-01-01,coimbra,sale,1069
2015-12-01,coimbra,sale,1133
2015-11-01,coimbra,sale,1144
2015-10-01,coimbra,sale,1071
2015-09-01,coimbra,sale,1077
2015-08-01,coimbra,sale,1110
2015-07-01,coimbra,sale,992
2015-06-01,coimbra,sale,966
2015-05-01,coimbra,sale,996
2015-04-01,coimbra,sale,989
2015-03-01,coimbra,sale,1016
2015-02-01,coimbra,sale,1020
2015-01-01,coimbra,sale,788
2025-03-01,evora,sale,1492
2025-02-01,evora,sale,1495
2025-01-01,evora,sale,1434
2024-12-01,evora,sale,1446
2024-11-01,evora,sale,1415
2024-10-01,evora,sale,1395
2024-09-01,evora,sale,1361
2024-08-01,evora,sale,1328
2024-07-01,evora,sale,1321
2024-06-01,evora,sale,1303
2024-05-01,evora,sale,1284
2024-04-01,evora,sale,1280
2024-03-01,evora,sale,1273
2024-02-01,evora,sale,1256
2024-01-01,evora,sale,1235
2023-12-01,evora,sale,1322
2023-11-01,evora,sale,1299
2023-10-01,evora,sale,1251
2023-09-01,evora,sale,1340
2023-08-01,evora,sale,1334
2023-07-01,evora,sale,1398
2023-06-01,evora,sale,1385
2023-05-01,evora,sale,1381
2023-04-01,evora,sale,1446
2023-03-01,evora,sale,1441
2023-02-01,evora,sale,1466
2023-01-01,evora,sale,1434
2022-12-01,evora,sale,1272
2022-11-01,evora,sale,1176
2022-10-01,evora,sale,1137
2022-09-01,evora,sale,1123
2022-08-01,evora,sale,1047
2022-07-01,evora,sale,1053
2022-06-01,evora,sale,1051
2022-05-01,evora,sale,1026
2022-04-01,evora,sale,1087
2022-03-01,evora,sale,1082
2022-02-01,evora,sale,1064
2022-01-01,evora,sale,1028
2021-12-01,evora,sale,1044
2021-11-01,evora,sale,1046
2021-10-01,evora,sale,1045
2021-09-01,evora,sale,987
2021-08-01,evora,sale,995
2021-07-01,evora,sale,977
2021-06-01,evora,sale,955
2021-05-01,evora,sale,931
2021-04-01,evora,sale,905
2021-03-01,evora,sale,884
2021-02-01,evora,sale,883
2021-01-01,evora,sale,868
2020-12-01,evora,sale,871
2020-11-01,evora,sale,875
2020-10-01,evora,sale,867
2020-09-01,evora,sale,857
2020-08-01,evora,sale,861
2020-07-01,evora,sale,884
2020-06-01,evora,sale,868
2020-05-01,evora,sale,877
2020-04-01,evora,sale,900
2020-03-01,evora,sale,913
2020-02-01,evora,sale,910
2020-01-01,evora,sale,872
2019-12-01,evora,sale,873
2019-11-01,evora,sale,838
2019-10-01,evora,sale,833
2019-09-01,evora,sale,850
2019-08-01,evora,sale,852
2019-07-01,evora,sale,856
2019-06-01,evora,sale,867
2019-05-01,evora,sale,869
2019-04-01,evora,sale,858
2019-03-01,evora,sale,844
2019-02-01,evora,sale,844
2019-01-01,evora,sale,850
2018-12-01,evora,sale,847
2018-11-01,evora,sale,849
2018-10-01,evora,sale,866
2018-09-01,evora,sale,864
2018-08-01,evora,sale,864
2018-07-01,evora,sale,1063
2018-06-01,evora,sale,858
2018-05-01,evora,sale,869
2018-04-01,evora,sale,864
2018-03-01,evora,sale,872
2018-02-01,evora,sale,894
2018-01-01,evora,sale,900
2017-12-01,evora,sale,889
2017-11-01,evora,sale,893
2017-10-01,evora,sale,890
2017-09-01,evora,sale,890
2017-08-01,evora,sale,849
2017-07-01,evora,sale,868
2017-06-01,evora,sale,872
2017-05-01,evora,sale,861
2017-04-01,evora,sale,890
2017-03-01,evora,sale,878
2017-02-01,evora,sale,924
2017-01-01,evora,sale,923
2016-12-01,evora,sale,908
2016-11-01,evora,sale,889
2016-10-01,evora,sale,878
2016-09-01,evora,sale,921
2016-08-01,evora,sale,870
2016-07-01,evora,sale,862
2016-06-01,evora,sale,881
2016-05-01,evora,sale,865
2016-04-01,evora,sale,915
2016-03-01,evora,sale,952
2016-02-01,evora,sale,893
2016-01-01,evora,sale,883
2015-12-01,evora,sale,869
2015-11-01,evora,sale,880
2015-10-01,evora,sale,906
2015-09-01,evora,sale,863
2015-08-01,evora,sale,842
2015-07-01,evora,sale,815
2015-06-01,evora,sale,828
2015-05-01,evora,sale,821
2015-04-01,evora,sale,818
2015-03-01,evora,sale,859
2015-02-01,evora,sale,859
2015-01-01,evora,sale,814
2025-03-01,faro,sale,3543
2025-02-01,faro,sale,3533
2025-01-01,faro,sale,3507
2024-12-01,faro,sale,3558
2024-11-01,faro,sale,3528
2024-10-01,faro,sale,3522
2024-09-01,faro,sale,3513
2024-08-01,faro,sale,3467
2024-07-01,faro,sale,3414
2024-06-01,faro,sale,3373
2024-05-01,faro,sale,3355
2024-04-01,faro,sale,3334
2024-03-01,faro,sale,3321
2024-02-01,faro,sale,3303
2024-01-01,faro,sale,3283
2023-12-01,faro,sale,3251
2023-11-01,faro,sale,3215
2023-10-01,faro,sale,3200
2023-09-01,faro,sale,3191
2023-08-01,faro,sale,3173
2023-07-01,faro,sale,3150
2023-06-01,faro,sale,3137
2023-05-01,faro,sale,3115
2023-04-01,faro,sale,3098
2023-03-01,faro,sale,3082
2023-02-01,faro,sale,3065
2023-01-01,faro,sale,3041
2022-12-01,faro,sale,3027
2022-11-01,faro,sale,3003
2022-10-01,faro,sale,2957
2022-09-01,faro,sale,2890
2022-08-01,faro,sale,2831
2022-07-01,faro,sale,2796
2022-06-01,faro,sale,2767
2022-05-01,faro,sale,2726
2022-04-01,faro,sale,2694
2022-03-01,faro,sale,2664
2022-02-01,faro,sale,2643
2022-01-01,faro,sale,2601
2021-12-01,faro,sale,2579
2021-11-01,faro,sale,2564
2021-10-01,faro,sale,2544
2021-09-01,faro,sale,2508
2021-08-01,faro,sale,2465
2021-07-01,faro,sale,2434
2021-06-01,faro,sale,2400
2021-05-01,faro,sale,2372
2021-04-01,faro,sale,2368
2021-03-01,faro,sale,2352
2021-02-01,faro,sale,2354
2021-01-01,faro,sale,2362
2020-12-01,faro,sale,2347
2020-11-01,faro,sale,2336
2020-10-01,faro,sale,2328
2020-09-01,faro,sale,2324
2020-08-01,faro,sale,2317
2020-07-01,faro,sale,2284
2020-06-01,faro,sale,2286
2020-05-01,faro,sale,2288
2020-04-01,faro,sale,2264
2020-03-01,faro,sale,2233
2020-02-01,faro,sale,2223
2020-01-01,faro,sale,2210
2019-12-01,faro,sale,2189
2019-11-01,faro,sale,2177
2019-10-01,faro,sale,2167
2019-09-01,faro,sale,2159
2019-08-01,faro,sale,2158
2019-07-01,faro,sale,2142
2019-06-01,faro,sale,2134
2019-05-01,faro,sale,2103
2019-04-01,faro,sale,2064
2019-03-01,faro,sale,2050
2019-02-01,faro,sale,2040
2019-01-01,faro,sale,2043
2018-12-01,faro,sale,2032
2018-11-01,faro,sale,2032
2018-10-01,faro,sale,2023
2018-09-01,faro,sale,1996
2018-08-01,faro,sale,1984
2018-07-01,faro,sale,1920
2018-06-01,faro,sale,1926
2018-05-01,faro,sale,1893
2018-04-01,faro,sale,1863
2018-03-01,faro,sale,1821
2018-02-01,faro,sale,1818
2018-01-01,faro,sale,1800
2017-12-01,faro,sale,1777
2017-11-01,faro,sale,1780
2017-10-01,faro,sale,1768
2017-09-01,faro,sale,1753
2017-08-01,faro,sale,1712
2017-07-01,faro,sale,1702
2017-06-01,faro,sale,1664
2017-05-01,faro,sale,1643
2017-04-01,faro,sale,1636
2017-03-01,faro,sale,1619
2017-02-01,faro,sale,1598
2017-01-01,faro,sale,1567
2016-12-01,faro,sale,1547
2016-11-01,faro,sale,1541
2016-10-01,faro,sale,1514
2016-09-01,faro,sale,1512
2016-08-01,faro,sale,1498
2016-07-01,faro,sale,1493
2016-06-01,faro,sale,1483
2016-05-01,faro,sale,1473
2016-04-01,faro,sale,1459
2016-03-01,faro,sale,1455
2016-02-01,faro,sale,1454
2016-01-01,faro,sale,1458
2015-12-01,faro,sale,1466
2015-11-01,faro,sale,1453
2015-10-01,faro,sale,1477
2015-09-01,faro,sale,1495
2015-08-01,faro,sale,1483
2015-07-01,faro,sale,1445
2015-06-01,faro,sale,1409
2015-05-01,faro,sale,1436
2015-04-01,faro,sale,1419
2015-03-01,faro,sale,1418
2015-02-01,faro,sale,1333
2015-01-01,faro,sale,1441
2025-03-01,guarda,sale,1751
2025-02-01,guarda,sale,1730
2025-01-01,guarda,sale,1713
2024-12-01,guarda,sale,1737
2024-11-01,guarda,sale,1710
2024-10-01,guarda,sale,1691
2024-09-01,guarda,sale,1694
2024-08-01,guarda,sale,1645
2024-07-01,guarda,sale,1641
2024-06-01,guarda,sale,1631
2024-05-01,guarda,sale,1651
2024-04-01,guarda,sale,1616
2024-03-01,guarda,sale,1604
2024-02-01,guarda,sale,1585
2024-01-01,guarda,sale,1572
2023-12-01,guarda,sale,1557
2023-11-01,guarda,sale,1549
2023-10-01,guarda,sale,1525
2023-09-01,guarda,sale,1525
2023-08-01,guarda,sale,1509
2023-07-01,guarda,sale,1483
2023-06-01,guarda,sale,1482
2023-05-01,guarda,sale,1453
2023-04-01,guarda,sale,1441
2023-03-01,guarda,sale,1445
2023-02-01,guarda,sale,1444
2023-01-01,guarda,sale,1430
2022-12-01,guarda,sale,1412
2022-11-01,guarda,sale,1410
2022-10-01,guarda,sale,1383
2022-09-01,guarda,sale,1372
2022-08-01,guarda,sale,1378
2022-07-01,guarda,sale,1373
2022-06-01,guarda,sale,1367
2022-05-01,guarda,sale,1334
2022-04-01,guarda,sale,1307
2022-03-01,guarda,sale,1276
2022-02-01,guarda,sale,1260
2022-01-01,guarda,sale,1259
2021-12-01,guarda,sale,1246
2021-11-01,guarda,sale,1244
2021-10-01,guarda,sale,1237
2021-09-01,guarda,sale,1230
2021-08-01,guarda,sale,1227
2021-07-01,guarda,sale,1206
2021-06-01,guarda,sale,1195
2021-05-01,guarda,sale,1188
2021-04-01,guarda,sale,1172
2021-03-01,guarda,sale,1162
2021-02-01,guarda,sale,1151
2021-01-01,guarda,sale,1147
2020-12-01,guarda,sale,1143
2020-11-01,guarda,sale,1137
2020-10-01,guarda,sale,1141
2020-09-01,guarda,sale,1131
2020-08-01,guarda,sale,1134
2020-07-01,guarda,sale,1123
2020-06-01,guarda,sale,1121
2020-05-01,guarda,sale,1113
2020-04-01,guarda,sale,1110
2020-03-01,guarda,sale,1112
2020-02-01,guarda,sale,1113
2020-01-01,guarda,sale,1109
2019-12-01,guarda,sale,1114
2019-11-01,guarda,sale,1107
2019-10-01,guarda,sale,1113
2019-09-01,guarda,sale,1100
2019-08-01,guarda,sale,1098
2019-07-01,guarda,sale,1085
2019-06-01,guarda,sale,1079
2019-05-01,guarda,sale,1074
2019-04-01,guarda,sale,1068
2019-03-01,guarda,sale,1055
2019-02-01,guarda,sale,1049
2019-01-01,guarda,sale,1071
2018-12-01,guarda,sale,1054
2018-11-01,guarda,sale,1041
2018-10-01,guarda,sale,1018
2018-09-01,guarda,sale,1010
2018-08-01,guarda,sale,996
2018-07-01,guarda,sale,1051
2018-06-01,guarda,sale,980
2018-05-01,guarda,sale,967
2018-04-01,guarda,sale,958
2018-03-01,guarda,sale,951
2018-02-01,guarda,sale,942
2018-01-01,guarda,sale,938
2017-12-01,guarda,sale,919
2017-11-01,guarda,sale,915
2017-10-01,guarda,sale,917
2017-09-01,guarda,sale,915
2017-08-01,guarda,sale,910
2017-07-01,guarda,sale,910
2017-06-01,guarda,sale,902
2017-05-01,guarda,sale,896
2017-04-01,guarda,sale,905
2017-03-01,guarda,sale,901
2017-02-01,guarda,sale,900
2017-01-01,guarda,sale,890
2016-12-01,guarda,sale,879
2016-11-01,guarda,sale,861
2016-10-01,guarda,sale,854
2016-09-01,guarda,sale,849
2016-08-01,guarda,sale,853
2016-07-01,guarda,sale,854
2016-06-01,guarda,sale,846
2016-05-01,guarda,sale,841
2016-04-01,guarda,sale,854
2016-03-01,guarda,sale,863
2016-02-01,guarda,sale,878
2016-01-01,guarda,sale,877
2015-12-01,guarda,sale,869
2015-11-01,guarda,sale,862
2015-10-01,guarda,sale,866
2015-09-01,guarda,sale,852
2015-08-01,guarda,sale,856
2015-07-01,guarda,sale,840
2015-06-01,guarda,sale,853
2015-05-01,guarda,sale,860
2015-04-01,guarda,sale,848
2015-03-01,guarda,sale,814
2015-02-01,guarda,sale,798
2015-01-01,guarda,sale,737
2025-03-01,leiria,sale,1751
2025-02-01,leiria,sale,1730
2025-01-01,leiria,sale,1713
2024-12-01,leiria,sale,1737
2024-11-01,leiria,sale,1710
2024-10-01,leiria,sale,1691
2024-09-01,leiria,sale,1694
2024-08-01,leiria,sale,1645
2024-07-01,leiria,sale,1641
2024-06-01,leiria,sale,1631
2024-05-01,leiria,sale,1651
2024-04-01,leiria,sale,1616
2024-03-01,leiria,sale,1604
2024-02-01,leiria,sale,1585
2024-01-01,leiria,sale,1572
2023-12-01,leiria,sale,1557
2023-11-01,leiria,sale,1549
2023-10-01,leiria,sale,1525
2023-09-01,leiria,sale,1525
2023-08-01,leiria,sale,1509
2023-07-01,leiria,sale,1483
2023-06-01,leiria,sale,1482
2023-05-01,leiria,sale,1453
2023-04-01,leiria,sale,1441
2023-03-01,leiria,sale,1445
2023-02-01,leiria,sale,1444
2023-01-01,leiria,sale,1430
2022-12-01,leiria,sale,1412
2022-11-01,leiria,sale,1410
2022-10-01,leiria,sale,1383
2022-09-01,leiria,sale,1372
2022-08-01,leiria,sale,1378
2022-07-01,leiria,sale,1373
2022-06-01,leiria,sale,1367
2022-05-01,leiria,sale,1334
2022-04-01,leiria,sale,1307
2022-03-01,leiria,sale,1276
2022-02-01,leiria,sale,1260
2022-01-01,leiria,sale,1259
2021-12-01,leiria,sale,1246
2021-11-01,leiria,sale,1244
2021-10-01,leiria,sale,1237
2021-09-01,leiria,sale,1230
2021-08-01,leiria,sale,1227
2021-07-01,leiria,sale,1206
2021-06-01,leiria,sale,1195
2021-05-01,leiria,sale,1188
2021-04-01,leiria,sale,1172
2021-03-01,leiria,sale,1162
2021-02-01,leiria,sale,1151
2021-01-01,leiria,sale,1147
2020-12-01,leiria,sale,1143
2020-11-01,leiria,sale,1137
2020-10-01,leiria,sale,1141
2020-09-01,leiria,sale,1131
2020-08-01,leiria,sale,1134
2020-07-01,leiria,sale,1123
2020-06-01,leiria,sale,1121
2020-05-01,leiria,sale,1113
2020-04-01,leiria,sale,1110
2020-03-01,leiria,sale,1112
2020-02-01,leiria,sale,1113
2020-01-01,leiria,sale,1109
2019-12-01,leiria,sale,1114
2019-11-01,leiria,sale,1107
2019-10-01,leiria,sale,1113
2019-09-01,leiria,sale,1100
2019-08-01,leiria,sale,1098
2019-07-01,leiria,sale,1085
2019-06-01,leiria,sale,1079
2019-05-01,leiria,sale,1074
2019-04-01,leiria,sale,1068
2019-03-01,leiria,sale,1055
2019-02-01,leiria,sale,1049
2019-01-01,leiria,sale,1071
2018-12-01,leiria,sale,1054
2018-11-01,leiria,sale,1041
2018-10-01,leiria,sale,1018
2018-09-01,leiria,sale,1010
2018-08-01,leiria,sale,996
2018-07-01,leiria,sale,1051
2018-06-01,leiria,sale,980
2018-05-01,leiria,sale,967
2018-04-01,leiria,sale,958
2018-03-01,leiria,sale,951
2018-02-01,leiria,sale,942
2018-01-01,leiria,sale,938
2017-12-01,leiria,sale,919
2017-11-01,leiria,sale,915
2017-10-01,leiria,sale,917
2017-09-01,leiria,sale,915
2017-08-01,leiria,sale,910
2017-07-01,leiria,sale,910
2017-06-01,leiria,sale,902
2017-05-01,leiria,sale,896
2017-04-01,leiria,sale,905
2017-03-01,leiria,sale,901
2017-02-01,leiria,sale,900
2017-01-01,leiria,sale,890
2016-12-01,leiria,sale,879
2016-11-01,leiria,sale,861
2016-10-01,leiria,sale,854
2016-09-01,leiria,sale,849
2016-08-01,leiria,sale,853
2016-07-01,leiria,sale,854
2016-06-01,leiria,sale,846
2016-05-01,leiria,sale,841
2016-04-01,leiria,sale,854
2016-03-01,leiria,sale,863
2016-02-01,leiria,sale,878
2016-01-01,leiria,sale,877
2015-12-01,leiria,sale,869
2015-11-01,leiria,sale,862
2015-10-01,leiria,sale,866
2015-09-01,leiria,sale,852
2015-08-01,leiria,sale,856
2015-07-01,leiria,sale,840
2015-06-01,leiria,sale,853
2015-05-01,leiria,sale,860
2015-04-01,leiria,sale,848
2015-03-01,leiria,sale,814
2015-02-01,leiria,sale,798
2015-01-01,leiria,sale,737
2025-03-01,lisboa,sale,4211
2025-02-01,lisboa,sale,4167
2025-01-01,lisboa,sale,4104
2024-12-01,lisboa,sale,4279
2024-11-01,lisboa,sale,4225
2024-10-01,lisboa,sale,4152
2024-09-01,lisboa,sale,4174
2024-08-01,lisboa,sale,4156
2024-07-01,lisboa,sale,4117
2024-06-01,lisboa,sale,4096
2024-05-01,lisboa,sale,4060
2024-04-01,lisboa,sale,4027
2024-03-01,lisboa,sale,4008
2024-02-01,lisboa,sale,3987
2024-01-01,lisboa,sale,3949
2023-12-01,lisboa,sale,3896
2023-11-01,lisboa,sale,3861
2023-10-01,lisboa,sale,3841
2023-09-01,lisboa,sale,3820
2023-08-01,lisboa,sale,3823
2023-07-01,lisboa,sale,3842
2023-06-01,lisboa,sale,3864
2023-05-01,lisboa,sale,3840
2023-04-01,lisboa,sale,3845
2023-03-01,lisboa,sale,3820
2023-02-01,lisboa,sale,3819
2023-01-01,lisboa,sale,3790
2022-12-01,lisboa,sale,3782
2022-11-01,lisboa,sale,3798
2022-10-01,lisboa,sale,3787
2022-09-01,lisboa,sale,3775
2022-08-01,lisboa,sale,3820
2022-07-01,lisboa,sale,3811
2022-06-01,lisboa,sale,3810
2022-05-01,lisboa,sale,3784
2022-04-01,lisboa,sale,3744
2022-03-01,lisboa,sale,3756
2022-02-01,lisboa,sale,3719
2022-01-01,lisboa,sale,3677
2021-12-01,lisboa,sale,3689
2021-11-01,lisboa,sale,3666
2021-10-01,lisboa,sale,3615
2021-09-01,lisboa,sale,3564
2021-08-01,lisboa,sale,3536
2021-07-01,lisboa,sale,3497
2021-06-01,lisboa,sale,3449
2021-05-01,lisboa,sale,3414
2021-04-01,lisboa,sale,3413
2021-03-01,lisboa,sale,3392
2021-02-01,lisboa,sale,3356
2021-01-01,lisboa,sale,3362
2020-12-01,lisboa,sale,3290
2020-11-01,lisboa,sale,3281
2020-10-01,lisboa,sale,3242
2020-09-01,lisboa,sale,3253
2020-08-01,lisboa,sale,3235
2020-07-01,lisboa,sale,3234
2020-06-01,lisboa,sale,3282
2020-05-01,lisboa,sale,3297
2020-04-01,lisboa,sale,3289
2020-03-01,lisboa,sale,3272
2020-02-01,lisboa,sale,3281
2020-01-01,lisboa,sale,3249
2019-12-01,lisboa,sale,3222
2019-11-01,lisboa,sale,3206
2019-10-01,lisboa,sale,3175
2019-09-01,lisboa,sale,3146
2019-08-01,lisboa,sale,3145
2019-07-01,lisboa,sale,3123
2019-06-01,lisboa,sale,3105
2019-05-01,lisboa,sale,3055
2019-04-01,lisboa,sale,3009
2019-03-01,lisboa,sale,2991
2019-02-01,lisboa,sale,2948
2019-01-01,lisboa,sale,2953
2018-12-01,lisboa,sale,2919
2018-11-01,lisboa,sale,2894
2018-10-01,lisboa,sale,2876
2018-09-01,lisboa,sale,2836
2018-08-01,lisboa,sale,2810
2018-07-01,lisboa,sale,3092
2018-06-01,lisboa,sale,2805
2018-05-01,lisboa,sale,2708
2018-04-01,lisboa,sale,2678
2018-03-01,lisboa,sale,2646
2018-02-01,lisboa,sale,2623
2018-01-01,lisboa,sale,2603
2017-12-01,lisboa,sale,2568
2017-11-01,lisboa,sale,2520
2017-10-01,lisboa,sale,2451
2017-09-01,lisboa,sale,2397
2017-08-01,lisboa,sale,2356
2017-07-01,lisboa,sale,2274
2017-06-01,lisboa,sale,2222
2017-05-01,lisboa,sale,2195
2017-04-01,lisboa,sale,2165
2017-03-01,lisboa,sale,2083
2017-02-01,lisboa,sale,2036
2017-01-01,lisboa,sale,2002
2016-12-01,lisboa,sale,1955
2016-11-01,lisboa,sale,1925
2016-10-01,lisboa,sale,1845
2016-09-01,lisboa,sale,1764
2016-08-01,lisboa,sale,1764
2016-07-01,lisboa,sale,1758
2016-06-01,lisboa,sale,1718
2016-05-01,lisboa,sale,1698
2016-04-01,lisboa,sale,1650
2016-03-01,lisboa,sale,1636
2016-02-01,lisboa,sale,1597
2016-01-01,lisboa,sale,1530
2015-12-01,lisboa,sale,1509
2015-11-01,lisboa,sale,1505
2015-10-01,lisboa,sale,1478
2015-09-01,lisboa,sale,1456
2015-08-01,lisboa,sale,1476
2015-07-01,lisboa,sale,1449
2015-06-01,lisboa,sale,1407
2015-05-01,lisboa,sale,1412
2015-04-01,lisboa,sale,1350
2015-03-01,lisboa,sale,1354
2015-02-01,lisboa,sale,1366
2015-01-01,lisboa,sale,1289
2025-03-01,portalegre,sale,843
2025-02-01,portalegre,sale,828
2025-01-01,portalegre,sale,823
2024-12-01,portalegre,sale,811
2024-11-01,portalegre,sale,798
2024-10-01,portalegre,sale,776
2024-09-01,portalegre,sale,761
2024-08-01,portalegre,sale,750
2024-07-01,portalegre,sale,742
2024-06-01,portalegre,sale,733
2024-05-01,portalegre,sale,719
2024-04-01,portalegre,sale,724
2024-03-01,portalegre,sale,717
2024-02-01,portalegre,sale,708
2024-01-01,portalegre,sale,718
2023-12-01,portalegre,sale,721
2023-11-01,portalegre,sale,700
2023-10-01,portalegre,sale,667
2023-09-01,portalegre,sale,690
2023-08-01,portalegre,sale,682
2023-07-01,portalegre,sale,659
2023-06-01,portalegre,sale,665
2023-05-01,portalegre,sale,651
2023-04-01,portalegre,sale,634
2023-03-01,portalegre,sale,638
2023-02-01,portalegre,sale,630
2023-01-01,portalegre,sale,627
2022-12-01,portalegre,sale,633
2022-11-01,portalegre,sale,642
2022-10-01,portalegre,sale,639
2022-09-01,portalegre,sale,642
2022-08-01,portalegre,sale,644
2022-07-01,portalegre,sale,636
2022-06-01,portalegre,sale,622
2022-05-01,portalegre,sale,616
2022-04-01,portalegre,sale,587
2022-03-01,portalegre,sale,584
2022-02-01,portalegre,sale,602
2022-01-01,portalegre,sale,607
2021-12-01,portalegre,sale,606
2021-11-01,portalegre,sale,601
2021-10-01,portalegre,sale,596
2021-09-01,portalegre,sale,597
2021-08-01,portalegre,sale,597
2021-07-01,portalegre,sale,602
2021-06-01,portalegre,sale,608
2021-05-01,portalegre,sale,614
2021-04-01,portalegre,sale,619
2021-03-01,portalegre,sale,634
2021-02-01,portalegre,sale,629
2021-01-01,portalegre,sale,634
2020-12-01,portalegre,sale,634
2020-11-01,portalegre,sale,631
2020-10-01,portalegre,sale,619
2020-09-01,portalegre,sale,633
2020-08-01,portalegre,sale,633
2020-07-01,portalegre,sale,650
2020-06-01,portalegre,sale,641
2020-05-01,portalegre,sale,651
2020-04-01,portalegre,sale,637
2020-03-01,portalegre,sale,731
2020-02-01,portalegre,sale,646
2020-01-01,portalegre,sale,644
2019-12-01,portalegre,sale,635
2019-11-01,portalegre,sale,623
2019-10-01,portalegre,sale,756
2019-09-01,portalegre,sale,779
2019-08-01,portalegre,sale,776
2019-07-01,portalegre,sale,768
2019-06-01,portalegre,sale,750
2019-05-01,portalegre,sale,763
2019-04-01,portalegre,sale,757
2019-03-01,portalegre,sale,773
2019-02-01,portalegre,sale,781
2019-01-01,portalegre,sale,784
2018-12-01,portalegre,sale,788
2018-11-01,portalegre,sale,775
2018-10-01,portalegre,sale,789
2018-09-01,portalegre,sale,782
2018-08-01,portalegre,sale,776
2018-07-01,portalegre,sale,727
2018-06-01,portalegre,sale,747
2018-05-01,portalegre,sale,733
2018-04-01,portalegre,sale,733
2018-03-01,portalegre,sale,723
2018-02-01,portalegre,sale,838
2018-01-01,portalegre,sale,834
2017-12-01,portalegre,sale,722
2017-11-01,portalegre,sale,719
2017-10-01,portalegre,sale,725
2017-09-01,portalegre,sale,720
2017-08-01,portalegre,sale,725
2017-07-01,portalegre,sale,728
2017-06-01,portalegre,sale,730
2017-05-01,portalegre,sale,583
2017-04-01,portalegre,sale,589
2017-03-01,portalegre,sale,590
2017-02-01,portalegre,sale,594
2017-01-01,portalegre,sale,594
2016-12-01,portalegre,sale,601
2016-11-01,portalegre,sale,614
2016-10-01,portalegre,sale,611
2016-09-01,portalegre,sale,600
2016-08-01,portalegre,sale,649
2016-07-01,portalegre,sale,639
2016-06-01,portalegre,sale,659
2016-05-01,portalegre,sale,664
2016-04-01,portalegre,sale,650
2016-03-01,portalegre,sale,653
2016-02-01,portalegre,sale,657
2016-01-01,portalegre,sale,674
2015-12-01,portalegre,sale,661
2015-11-01,portalegre,sale,654
2015-10-01,portalegre,sale,645
2015-09-01,portalegre,sale,669
2015-08-01,portalegre,sale,647
2015-07-01,portalegre,sale,659
2015-06-01,portalegre,sale,681
2015-05-01,portalegre,sale,693
2015-04-01,portalegre,sale,671
2015-03-01,portalegre,sale,691
2015-02-01,portalegre,sale,700
2015-01-01,portalegre,sale,688
2025-03-01,porto,sale,2848
2025-02-01,porto,sale,2789
2025-01-01,porto,sale,2733
2024-12-01,porto,sale,2916
2024-11-01,porto,sale,2867
2024-10-01,porto,sale,2789
2024-09-01,porto,sale,2764
2024-08-01,porto,sale,2743
2024-07-01,porto,sale,2680
2024-06-01,porto,sale,2656
2024-05-01,porto,sale,2612
2024-04-01,porto,sale,2580
2024-03-01,porto,sale,2581
2024-02-01,porto,sale,2567
2024-01-01,porto,sale,2551
2023-12-01,porto,sale,2516
2023-11-01,porto,sale,2487
2023-10-01,porto,sale,2450
2023-09-01,porto,sale,2445
2023-08-01,porto,sale,2448
2023-07-01,porto,sale,2475
2023-06-01,porto,sale,2493
2023-05-01,porto,sale,2463
2023-04-01,porto,sale,2462
2023-03-01,porto,sale,2423
2023-02-01,porto,sale,2413
2023-01-01,porto,sale,2427
2022-12-01,porto,sale,2420
2022-11-01,porto,sale,2392
2022-10-01,porto,sale,2399
2022-09-01,porto,sale,2398
2022-08-01,porto,sale,2383
2022-07-01,porto,sale,2345
2022-06-01,porto,sale,2352
2022-05-01,porto,sale,2338
2022-04-01,porto,sale,2337
2022-03-01,porto,sale,2326
2022-02-01,porto,sale,2304
2022-01-01,porto,sale,2285
2021-12-01,porto,sale,2281
2021-11-01,porto,sale,2272
2021-10-01,porto,sale,2251
2021-09-01,porto,sale,2243
2021-08-01,porto,sale,2243
2021-07-01,porto,sale,2231
2021-06-01,porto,sale,2222
2021-05-01,porto,sale,2183
2021-04-01,porto,sale,2153
2021-03-01,porto,sale,2136
2021-02-01,porto,sale,2142
2021-01-01,porto,sale,2138
2020-12-01,porto,sale,2107
2020-11-01,porto,sale,2085
2020-10-01,porto,sale,2067
2020-09-01,porto,sale,2056
2020-08-01,porto,sale,2046
2020-07-01,porto,sale,2039
2020-06-01,porto,sale,2061
2020-05-01,porto,sale,2068
2020-04-01,porto,sale,2023
2020-03-01,porto,sale,1992
2020-02-01,porto,sale,1965
2020-01-01,porto,sale,1935
2019-12-01,porto,sale,1922
2019-11-01,porto,sale,1898
2019-10-01,porto,sale,1883
2019-09-01,porto,sale,1863
2019-08-01,porto,sale,1856
2019-07-01,porto,sale,1863
2019-06-01,porto,sale,1805
2019-05-01,porto,sale,1809
2019-04-01,porto,sale,1783
2019-03-01,porto,sale,1727
